cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	blast_status	domain	phylum	class	order	family	genus	species
PULpy_PUL18	NZ_KB905472	3108550	3115600	204516	PULpy	merged	3116102	25488	0.8179449838291558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
PULpy_PUL19	NC_013132	1932031	1939555	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL19	AP006841	1148335	1153521	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL1_PUL0456_2	CP091800	40501	67389	77095	PULpy_dbcan	merged	1144609	24154	2.1102402654530934	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL1_PUL0669	NZ_GL622542	181622	248685	28111	PULpy_dbcan	merged	349369	52096	14.911454651099554	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PULpy_PUL1_PUL0687	CP000139	23753	65394	821	PULpy_dbcan	merged	5163189	39499	0.7650117011017803	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
PULpy_PUL1_PUL0757	NZ_JH815204	116594	129267	742726	PULpy_dbcan	merged	979427	20908	2.134717544033399	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
PULpy_PUL2	CU207366	42573	49728	411153	PULpy	merged	3798465	61450	1.617758752548727	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
PULpy_PUL2	NC_013132	49354	54053	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL2	NZ_NFHS01000001	101277	120375	820	PULpy	merged	814155	34123	4.191216660218263	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL2	AP006841	365867	394904	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL2	CP019300	646861	656132	28131	PULpy	merged	1965935	7415	0.37717421990045447	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intermedia
PULpy_PUL2	NZ_ABQC02000019	407771	454872	310297	PULpy	merged	760260	62279	8.19180280430379	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PULpy_PUL2	NZ_KB905472	424705	444394	204516	PULpy	merged	3116102	25488	0.8179449838291558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
PULpy_PUL20	NC_013132	2078453	2092792	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL20	AP006841	1170598	1175844	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL21	NC_013132	2152270	2164047	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL21	AP006841	1267734	1281953	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL22	NC_013132	2186845	2221803	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL22	AP006841	1487577	1492498	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL22_4101_PUL0480_4102_PUL0289_PULpy_PUL23	CP000685	4570513	4631944	986	PULpy_puldb_dbcan_puldb_dbcan_PULpy	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
PULpy_PUL23	NC_013132	2289953	2303268	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL23	AP006841	1562056	1576836	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL23_PUL0645	NZ_JH992941	1215941	1238669	626931	PULpy_dbcan	merged	1624090	18104	1.114716548959725	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
PULpy_PUL24	NC_013132	2307929	2320516	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL24	AP006841	1725348	1732573	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL24_21140	FP476056	2501264	2518507		PULpy_puldb	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PULpy_PUL24_3774_PUL0556	FQ312004	1581519	1596300	817	PULpy_puldb_dbcan	merged	5373121	55804	1.038577020692443	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL25	NC_013132	2543046	2548054	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL25	AP006841	1867997	1872825	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL25_4104_PUL0482	CP000685	4860349	4936368	986	PULpy_puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
PULpy_PUL26	NC_013132	2568211	2572934	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL26	AP006841	1982867	1994312	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL27	NC_013132	2583068	2608106	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL27	AP006841	1998161	2015983	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL27_4106	CP000685	5032848	5051242		PULpy_puldb	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
PULpy_PUL28_3651_PUL0348	AP006841	2016734	2050211	817	PULpy_puldb_dbcan	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL28_3712	CR626927	1999994	2015546		PULpy_puldb	merged	5205140	17589	0.3379159830475261	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL28_4107_PUL0483	CP000685	5074699	5106641	986	PULpy_puldb_dbcan	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
PULpy_PUL28_PUL0118	CP065889	3183348	3197880	820	PULpy_dbcan	merged	4728573	28432	0.6012807669459687	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL28_PUL0539	CP012801	2464967	2494001	246787	PULpy_dbcan	merged	7084828	389489	5.497508196388113	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL29	NC_013132	2790034	2794932	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL29	AP006841	2059818	2072716	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL29_236	LT622246	1486438	1500663		PULpy_puldb	merged	6472384	158887	2.4548450771771266	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL29_PUL0662	NZ_CP046176	3790948	3812868	357276	PULpy_dbcan	merged	832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL2_PUL0055	GL945092	16891	32944	457387	PULpy_dbcan	merged	609109	11901	1.9538374904984166	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL3	CU207366	414012	429175	411153	PULpy	merged	3798465	61450	1.617758752548727	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
PULpy_PUL3	NC_013132	67214	77295	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL3	NZ_NFHS01000001	159798	175221	820	PULpy	merged	814155	34123	4.191216660218263	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL3	AP006841	437158	468505	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL3	NZ_ABQC02000019	534647	550743	310297	PULpy	merged	760260	62279	8.19180280430379	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PULpy_PUL30	NC_013132	2993013	2998306	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL30	AP006841	2258811	2265991	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL30_27841	AE015928	2977831	2992975		PULpy_puldb	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
PULpy_PUL31	NC_013132	3004953	3013605	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL31	AP006841	2485585	2494846	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL31_21146	FP476056	2872611	2888080		PULpy_puldb	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PULpy_PUL32	NC_013132	3262938	3268020	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL32	AP006841	2585584	2590954	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL33	AP006841	3460291	3477989	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL34	NC_013132	3393365	3398107	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL34	AP006841	3500462	3514415	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL34_PUL0723	NZ_CP046176	4080654	4124046	357276	PULpy_dbcan	merged	832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL35	NC_013132	3473850	3478943	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL35	AP006841	3608179	3612804	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL36	NC_013132	3507646	3518808	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL36	AP006841	3678099	3712612	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL37	NC_013132	3530641	3547767	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL37	AP006841	3848262	3863352	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL38	NC_013132	3558400	3563372	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL38	AP006841	3923974	3932211	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL38_303	LT622246	1936793	1961435		PULpy_puldb	merged	6472384	158887	2.4548450771771266	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL38_4114	CP000685	5809230	5839117		PULpy_puldb	merged	6096872	658150	10.794879735051023	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
PULpy_PUL39	NC_013132	3624115	3629112	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL39	AP006841	3987348	4000643	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL39_21151	FP476056	3834975	3872094		PULpy_puldb	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PULpy_PUL39_304_305_PUL0420	LT622246	1993930	2034741	28116	PULpy_puldb_dbcan	merged	6472384	158887	2.4548450771771266	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL39_PULpy_PUL40	CP065889	4032435	4036927	820	PULpy	merged	4728573	28432	0.6012807669459687	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL3_21120_21121_21122_PUL0132_PULpy_PUL4	FP476056	213322	268488	63186	PULpy_puldb_puldb_dbcan_PULpy	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PULpy_PUL3_24470_24471_PUL0328_24472_PUL0329	CP016359	317493	435831	1486245	PULpy_puldb_dbcan_puldb_dbcan	merged	4007868	294672	7.352337951249892	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
PULpy_PUL3_3772_PUL0555	FQ312004	435092	466439	817	PULpy_puldb_dbcan	merged	5373121	55804	1.038577020692443	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL3_PUL0097_PUL0096_PULpy_PUL4	NZ_KB905472	534318	584612	204516	PULpy_dbcan_PULpy	merged	3116102	25488	0.8179449838291558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
PULpy_PUL3_PUL0220	JPDI01000001	2290691	2313366	1336803	PULpy_dbcan	merged	2894172	21718	0.750404606222436	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp900106075
PULpy_PUL3_PUL0750	NZ_CP102288	233034	266452	165179	PULpy_dbcan	merged	3325514	211696	6.3658129239570185	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PULpy_PUL4	CU207366	759215	772720	411153	PULpy	merged	3798465	61450	1.617758752548727	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
PULpy_PUL4	NC_013132	162103	169681	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL4	NZ_NFHS01000001	206669	248852	820	PULpy	merged	814155	34123	4.191216660218263	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL4	AP006841	473895	478470	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL4	NZ_ABQC02000019	709257	726966	310297	PULpy	merged	760260	62279	8.19180280430379	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PULpy_PUL40	NC_013132	3759768	3764869	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL40	AP006841	4119607	4124525	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL40_21152_21153_PULpy_PUL41	FP476056	3936441	4000085		PULpy_puldb_PULpy	merged	5521712	929780	16.838618167698712	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
PULpy_PUL40_27852_PULpy_PUL41_27853	AE015928	3708539	3752904		PULpy_puldb_PULpy_puldb	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
PULpy_PUL41	AP006841	4299168	4304420	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL41_308_309_PUL0421_PUL0714	LT622246	2173076	2214046	28116	PULpy_puldb_dbcan_dbcan	merged	6472384	158887	2.4548450771771266	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL42	NC_013132	3878619	3883437	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL42	AP006841	4307089	4312168	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL42_27854	AE015928	3798016	3822324		PULpy_puldb	merged	6260361	1922704	30.712350294176325	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
PULpy_PUL43	NC_013132	3898600	3903262	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL43	AP006841	4314332	4319700	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL44	NC_013132	3938954	3946463	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL44	AP006841	4483705	4491350	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL44_312	LT622246	2273014	2293705		PULpy_puldb	merged	6472384	158887	2.4548450771771266	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL45	NC_013132	3955928	3960646	79329	PULpy	merged	9127347	175952	1.9277452692441737	false	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PULpy_PUL45	AP006841	4503591	4508589	817	PULpy	merged	5277274	28996	0.5494503412178333	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
